,Website,Label
4715,greenant.de//easyweb.tdcanadatrust.com/tdcanadatrust/index.html,bad
4716,hmu031087.chinaw3.com/redirect-2url6/34903490rehhoe2hjks138934/,bad
4717,hotsavings2day.com/includes/security-service36/santander.co.uk/,bad
4718,mxkp322ochat.com//?dwlkptewmdaxjmnpzd0ynta5myzsawq9mszybj13zxjv,bad
4719,mywrigleyville.com/wp-content/uploads/2010/11/remax/hotmail.php,bad
4720,ninth.rit.se/en/securet.information.update.account.id/fill/app/,bad
4721,passion-marseille.com//wp-content/uploads/2012/trulia/index.htm,bad
4723,qgdivb6j4bgzu5to3ypetivd6lzitmy1.22xvl.qjtv.e.s55.en.wbprx.com/,bad
4724,raga183.altervista.org/d0cs16663494304894847477373738333466352/,bad
4725,sacure.runescape.com.d.weblagon.loginforn.com/mod/?=ssl=0&/,bad
4726,secure.runescape.com.d.weblagon.loginforn.com/mod/?/&amp;=ssl=0,bad
4727,secure.runescape.com.d.weblagon.loginforn.com/mod/?=ssl=0&amp;/,bad
4728,secure.runescape.com.d.weblagon.loginforn.com/mod/?/&ssl=0&=www,bad
4729,secure.runescape.com.d.weblagon.loginforn.com/mod/?/&=ssl=0,bad
4730,secure.runescape.com.rr-wow.asia/m=weblogin/loginform.html?dest,bad
4731,"services.runescape.com-mss-forum.is-best.net/sl=0/forums.ws.14,15,437,63859515.html",bad
4732,"services.runescape.com-mss-forum.is-best.net/sl=0/forums.ws.14,15,437,63859516.html",bad
4733,taesx.com/img/?ref=http%3a%2f%2fus.battle.net%2fd3%2fen%2findex,bad
4734,tharts.net/images/?app=com-d3&amp;ref=us.battle.net/d3/en/index,bad
4735,tmalltops.com/redirect.htm?signin&amp;ru=ebay.co.uk/,bad
4736,tshirt-wholesale.co.za/wp-content/uploads/2012/trulia/index.htm,bad
4737,update-information-paypals-accounts-supports.com.lubinhote.com/,bad
4738,us.battle.net.login.eewow.asia/login/en/login.html?app=wam&amp;,bad
4739,us.battle.net.login.en.ec-login.com/login/en/login.html?app=wam,bad
4740,us.battle.net-wow-net.d3-account.net/battle_net_account.php?amp,bad
4741,waffleszac.com.mx/wp-content/we/wel/logon/securepage/signon.php,bad
4742,admiralispanzio.hu/wp-content/themes/welcome_inn/index.html,bad
4743,agenziabegonia.it/css/csc/59c37d4a130891d8983d851e9424672c/,bad
4744,amaz0nesecure.me/https:/amazon.com/ap/sign_in/login.php,bad
4745,anderpup.com/resume-anderpup/js/colorbox/images/ie6/update/,bad
4746,aristaautomech.com/wp-content/themes/enfold/lang/indexs.htm,bad
4747,bisinellaracing.it/modules/mod_users_latest/4332/verify.php,bad
4748,cafm.mn/french/wp-content/uploads/2012/09/french/webscr.htm,bad
4749,colegioleondegreiff.edu.co/867345/9876546787/234565546.html,bad
4750,com-turning.com/........f/191253c215a49b5d15fd2233930eb34c/,bad
4751,com-turning.com/........f/2ba58b035a0f3a45dbf9b6627b2b055e/,bad
4752,com-turning.com/........f/a68d6d961795150465edfbefba7e3c78/,bad
4753,com-turning.com/........f/b4e04e32d44e76adf261f5f961ba3204/,bad
4755,czmdzx.cn/img/index.htm?ref=http:/us.battle.net/d3/en/index,bad
4756,djphleck.com/myvodafonebills/important_security_update.html,bad
4757,euro-dim.com.ua/new/google.doc/oluwaisinvolved/googledocom/,bad
4758,expodisplayservice.cz/images/stories/virtuemart/mailadvise/,bad
4759,ezyairportparking.com.au/public_html/form2/forms/form1.html,bad
4760,fichajesdeportivos.com/wp-includes/js/crop/re~max/index.htm,bad
4761,fullmobilejacket.com/umich/googledoc/googledoc/googledrive/,bad
4762,gamersbroadcasting.com/js/flash/us/index.htm?cmd=_login-run,bad
4763,gate.com.pl/flv/singin/ca/pp.securite.ca/webapps/home/2015/,bad
4764,gotis.pl/components/com_content/views/section/yahoo.com.htm,bad
4765,hippapi.org/test/itunes.login/webobjects/itunesconnect.html,bad
4766,idm-applet-webapp.com/app/5906f38d46242607f2806e7af8af3135/,bad
4767,idm-applet-webapp.com/app/5a79c1fc7d288e86cef9b7b98a534841/,bad
4768,itune-reconfirm.com/.user/0ce012b0ab89888ba3729bec40fd75ed/,bad
4769,lorenzodelfrate.it/verification.paypai.com/update/websc.php,bad
4770,meyestore.co.uk/magmi/plugins/extra/general/msn.singin.html,bad
4771,mortgageminuteguy.com/wp-content/plugins/mailchimp/po/talk/,bad
4772,mulhermuitomais.com.br/wp-admin/maint/ramiartman/2013gdocs/,bad
4773,mutiastore.com/wp-admin/css/colors/dropbox/dropbox/dropbox/,bad
4774,naylorantiques.com/com_remository/com_weblinks/itemid=23/35,bad
4775,naylorantiques.com/inventory/start/sc_security/maryland/294,bad
4776,onealumnus.com/fonts/sup2/b37c8e8a2068f8124e34be20c7570a58/,bad
4777,optout-lkbv.net/o-glbf-e71-52d9e59c7374e5a4628567f799ba72e3,bad
4778,oxygenszepsegszalon.hu/images/stories/pessoal/cadastro.html,bad
4779,peacestudies.pl/niusy/photos/wellsfargobankonline/index.php,bad
4780,plongeearlon.be/modules/cache/upload/site/cielo.com.br/,bad
4781,safe-gateways.com/e4e95ba7218b3c4f184bce45b8a3/home/update/,bad
4782,shdc.so/images/?ref=loxwvious.battle.net/d3/en/index,bad
4783,sheardhudson.com/_vti_pla/e45d8d611d1e15e1ae367c13b8723296/,bad
4784,srisainathcaterers.com/jsy/yahoo-plain/yahoo-plain/dame.php,bad
4785,stanijadobrojevic.com/wp-includes/images/smilies/paypal.htm,bad
4786,talenthunter-bg.com/uploads/bbpeoplemeet.com/bb/myform.html,bad
4787,tambonkokglang.go.th/icon/co-operativeinvestments.co.uk.htm,bad
4788,tarahenergy.com/wp-admin/js/login.alibaba.com/login.jsp.php,bad
4789,traducator-iasi.ro/wp-includes/simplepie/decode/html/dumpd/,bad
4790,training.lt/darbai/alibaba/safeguardyouraccountsecurity.php,bad
4791,ujhgfd4rt.thruhere.net/wordpress/nabbun/internetupdateinfo/,bad
4792,urbanshop-online.fr/templates/ja_purity/pay/webscrlogin.php,bad
4793,verify-account-information-security.pahadika-tc.com/member/,bad
4794,vink-bioproducts.nl/wp-admin/js/wellsfargo/atmidentity.html,bad
4795,zqueqiao.com/js/?ref=http:/jzujvyous.battle.net/d3/en/index,bad
4796,xdysb.com/lyb/?ref=http%3a%2f%2feu.battle.net%2fd3%2fen%2findex,bad
4797,173-163-43-217-cpennsylvania.hfc.comcastbusiness.net/index.htm,bad
4798,advanceddata.org/images/m_images/index.php?lau=boletoanexo##**,bad
4799,artfolder.com.br/aspnet_client/system_web/4_0_30319/index.html,bad
4800,banulong.com/files/files/free.fr/reactiver/s/siteweb/index.php,bad
4801,ch-stucco.com/js/walls/ntasa/9f48cf86990f3f9be72310f4be3fcf97/,bad
4802,desentupidoracuritibana.com.br/wp-content/plugins/akismet/nul/,bad
4803,drive-google-com.fanalav.com/03eb20d1bb2570d3d45c02fced177ae0/,bad
4804,drive-google-com.fanalav.com/04812c9b30bb2bde7eb210052bd84671/,bad
4805,drive-google-com.fanalav.com/08f7b78c763b091d9ee6094123568163/,bad
4806,drive-google-com.fanalav.com/0fb25c0d5ba88e18b426cc91b8855cf3/,bad
4807,drive-google-com.fanalav.com/15633ebc996b4f7a2a99edcd5652aed5/,bad
4808,drive-google-com.fanalav.com/1db4641d161a922ac7d44bdfd8728ee0/,bad
4809,drive-google-com.fanalav.com/2343dc5aed5774e83551faa6cc38601f/,bad
4810,drive-google-com.fanalav.com/255a9fe96b5a76ac6b5f71406609dd0d/,bad
4811,drive-google-com.fanalav.com/2bad1a04dac12d95f4cbb05c0ae603b6/,bad
4812,drive-google-com.fanalav.com/2bc1928ab8728b12b92b7d4e11185534/,bad
4813,drive-google-com.fanalav.com/2d0fbf387f554495f56c1065a80560cd/,bad
4814,drive-google-com.fanalav.com/30a408d3366b764b9a92759bd0ee4d0d/,bad
4815,drive-google-com.fanalav.com/360087a0ccfa58cfc6c5c218cc15701b/,bad
4816,drive-google-com.fanalav.com/37e02a8a7366b648140fce0ddcef0a39/,bad
4817,drive-google-com.fanalav.com/3b3ec28ac280c0927ffb17fada38550c/,bad
4818,drive-google-com.fanalav.com/40ba6b7e95839eed9ec6f382f6a3f34e/,bad
4819,drive-google-com.fanalav.com/419fb7f648ab999d16a664cd9273b61a/,bad
4820,drive-google-com.fanalav.com/439527bb2ffdb443ad0c8ea19197baf1/,bad
4821,drive-google-com.fanalav.com/4c0e57cdb6ce56f06a35829893f3ffb2/,bad
4822,drive-google-com.fanalav.com/545df523ea1653b1e76a2eb85a259245/,bad
4823,drive-google-com.fanalav.com/5e858109c170e2415e660a1e0421acdc/,bad
4824,drive-google-com.fanalav.com/5f4f490db99b6c8e0346ca4cdbe6b99e/,bad
4825,drive-google-com.fanalav.com/614adabed92270599114fd2715235b93/,bad
4826,drive-google-com.fanalav.com/6a7ec96d6a4b8b887e9f9ace81b40a99/,bad
4827,drive-google-com.fanalav.com/6ab8e591c0bcd58331b5040d97246d28/,bad
4828,drive-google-com.fanalav.com/6d928af8e5b4d93eedd4b8ae415fbea5/,bad
4829,drive-google-com.fanalav.com/7b4abd66a891b578f33a6e632c61cbcc/,bad
4830,drive-google-com.fanalav.com/7c12b33ba172934f53fe08b5b6c0683e/,bad
4831,drive-google-com.fanalav.com/8287bcf7b9d3dccb2becbf02c319436b/,bad
4832,drive-google-com.fanalav.com/883b3ced56dccb6810a2a3195ef788ab/,bad
4833,drive-google-com.fanalav.com/88767f4622100ba01c19f36e6cee62df/,bad
4834,drive-google-com.fanalav.com/8be853914fc34b618127d50e2e99c0fe/,bad
4835,drive-google-com.fanalav.com/8fc04f2257e3ca1ecf557d140f11c697/,bad
4836,drive-google-com.fanalav.com/94b3133c1e9369f2f4982df24c606db3/,bad
4837,drive-google-com.fanalav.com/9633806247df5f75aab5cb7b03a88674/,bad
4838,drive-google-com.fanalav.com/979ee2d72bf0790ea27ad867216b0951/,bad
4839,drive-google-com.fanalav.com/9d3362bf3bdff087313f1413e2ba0e43/,bad
4840,drive-google-com.fanalav.com/9d611d5701d218e81c3aeeb7595a3b20/,bad
4841,drive-google-com.fanalav.com/a2c416d28e4b717207d2f0da341c6298/,bad
4842,drive-google-com.fanalav.com/a4421e0a44b7d0e5f3c55c6d64f69ab0/,bad
4843,drive-google-com.fanalav.com/a63d5de134c5ac83e7e9470b63998489/,bad
4844,drive-google-com.fanalav.com/a787aff16b997ade68b3313ff8bfc12c/,bad
4845,drive-google-com.fanalav.com/a8d3e40b86d90e2817a82f9c8d8918fc/,bad
4846,drive-google-com.fanalav.com/adc83faca2278ce1f8df7369ae2c845f/,bad
4847,drive-google-com.fanalav.com/b1565b98351b5d3f9f63cb9b9033bef3/,bad
4848,drive-google-com.fanalav.com/b24fcb648cf669b39aa884bce7f0bd08/,bad
4849,drive-google-com.fanalav.com/b6167be3c67fae3be9659d5843aeeb4d/,bad
4850,drive-google-com.fanalav.com/b9433847288030021b2f9257dcae03ac/,bad
4851,drive-google-com.fanalav.com/c0dbdd6cf35bbd8c065aed1158164201/,bad
4852,drive-google-com.fanalav.com/cd4db3ad00a3ef71bbf80c1143ad75a1/,bad
4853,drive-google-com.fanalav.com/d346ae2d28a0d2a0457232d19c9346ee/,bad
4854,drive-google-com.fanalav.com/d5c9c78cfd3e75a83eb7e5e76933b1a2/,bad
4855,drive-google-com.fanalav.com/d6f73dca7c1c098c47ff642ea9dddc9c/,bad
4856,drive-google-com.fanalav.com/d9e06a8840526dec74b4847274a82e07/,bad
4857,drive-google-com.fanalav.com/db0ae02f123418bcc936e192a5581c2e/,bad
4858,drive-google-com.fanalav.com/dc076832d5f55f1a27c5850c822ec0df/,bad
4859,drive-google-com.fanalav.com/dc6ecde53718db3e053aefbfe96b0632/,bad
4860,drive-google-com.fanalav.com/e02f578e9d6ba47a0975056d511df290/,bad
4861,drive-google-com.fanalav.com/e155b1348ecafdcec4bd5e0c1511608e/,bad
4862,drive-google-com.fanalav.com/e5316a7550b0331ea50654c52e94cba3/,bad
4863,drive-google-com.fanalav.com/e62376b302d4cbf34424730496bfc42d/,bad
4864,drive-google-com.fanalav.com/ee1a4dfb851de8224d6dc6237b696325/,bad
4865,drive-google-com.fanalav.com/f5c6023472e8944b37e8b43f60367ac2/,bad
4866,drive-google-com.fanalav.com/f63ae3d9ca739abf685caac40c9100d7/,bad
4867,drive-google-com.fanalav.com/fcc4e4ada8321f06dd85d1f27a1964e8/,bad
4868,drive-google-com.fanalav.com/ff0daef53c6fa71ec74928e02dd75cd9/,bad
4869,easynote.co.kr/letsmall/wanachi/zmbs03.wananchi.com/index.html,bad
4870,edukhan.dabory.com/wp-content/themes/twentyeleven/inc/dropbox/,bad
4871,enjoypafos.com/evalute12/service/path=s6th3yng8rit549ncwr352z/,bad
4872,fordmotorrs.com/itm/hunter-legend-26/110939776558/username/not,bad
4873,gdxjabh.com/js/?ref=us.battle.net/d3/en/indexapp=com-d3,bad
4874,hmrcc221.altervista.org/hmrc/0d6b0d8271dcfbfbc1c2a9d384e6a540/,bad
4875,hmrcc221.altervista.org/hmrc/df2fbb1aebef458a5e9120b3d656d7e5/,bad
4876,hotsavings2day.com/includes/security-service3/santander.co.uk/,bad
4877,ip-83-101-5-107.customer.schedom-europe.net/uebimiau/function/,bad
4878,kinderdagverblijf-dewijk.nl/modules/mod_login/trulia/index.htm,bad
4879,mail.clinicadeadicciones.com.mx/desarrollo/sigin-inverify.html,bad
4880,marycohenadvocacia.com.br/realtor%20property%20page/index.html,bad
4881,moto-boloto.ru/administrator/components/com_checkin/index.html,bad
4882,online-verifikation.info/u2/peterboden55@arcor.de/abgleich.php,bad
4883,passion-marseille.com/wp-content/uploads/2012/trulia/index.htm,bad
4884,paypal.com.cgi-bin.4s8d12vd52svs5fbf255ds5s6.cincoweb.com/home,bad
4885,plumber-florida.co.za/wp-content/uploads/2012/trulia/index.htm,bad
4886,plumber-sandton.co.za/wp-content/uploads/2012/trulia/index.htm,bad
4887,sac.tudofit.com.br/templates_c/cielo/cielo/indexpagamento.html,bad
4888,sacure.runescape.com.d.weblagon.loginforn.com/mod/?=ssl=0&,bad
4889,secure.runescape.com.d.weblagon.loginforn.com/mod?/&=ssl=0,bad
4890,"services-runescape-com-css-forum.totalh.net/sl=0-forums.ws.14,15,437,63859515.html",bad
4891,"services-runescape-com-sl-forums.totalh.net/sl=0-forums.ws.14,15,437,63859515.html",bad
4892,shziang.cn/images/?ref=zvdjzbeus.battle.net/d3/en/index,bad
4893,speedsoundstyle.co.za/wp-content/uploads/2012/trulia/index.htm,bad
4894,fifaonlineligen.com/cms_core/relation/nets3d.activate.htm,bad
4895,valeriethommassilvain12.net/httpfrance.edf.comfrance-45634.htm,bad
4896,virginiacaribfest.com//wp-includes/js/thickbox/remax/index.htm,bad
4897,voupagarmenos.com.br/tim/br/m/eventos/02092011/customer/idp=99,bad
4898,welcometoupda.altervista.org/1c724669d7c982d81e3bcf490c0223e8/,bad
4899,76flowers.ru/modules/mod_sections/nets.eu/dk-da/pages/,bad
4900,aditivengurlekar.com/uploads/thumbnailhover/trustpass.html,bad
4901,afac2012.org/wp-includes/upget/lloydsbank/remade/login.htm,bad
4902,akoteam.com/wp-content/bancodobrasil.com.br/index2.php,bad
4903,amsoluciones.cl/web/wp-content/themes/showtime/skins/ipad/,bad
4904,apmpiracicaba.com.br/css/your_account/webobjects/emsg1.php,bad
4905,aresantos.com/wp-admin/network/moziling.mk/contactform.php,bad
4906,asociacioncolombianadecienciasbiologicas.org/beel/coollay/,bad
4907,atendimentoaocliente.voovq.com/cooperado_sicredi/index.php,bad
4908,bluplanet.com.br/images/tab/atendimento/42c1j088ggey7and0/,bad
4909,caminosdepapel.com.ar/wp-content/plugins/wp-mail/skat.html,bad
4910,canadiancourier.ca/language/mike112/wealthmanager/tt/best/,bad
4911,cida-auto.com/images/?ref=us.battle.net/d3/en/index,bad
4912,com-turning.com/-------s/71ed418b8e8c14ec98fc8f1867bd6d21/,bad
4913,com-turning.com/-------s/9baafb1ea735ae56c49b6ea611e15bd7/,bad
4914,com-turning.com/-------s/c8c56db6b7be57e8c3cb33b6ff1236a9/,bad
4915,com-turning.com/-------t/390ce91579516d85ee1271a0bb9ea0d6/,bad
4916,contadoresintegrales.com/dropbox.com-dropbox-for-business/,bad
4917,da.tzc.edu.cn/images/?ref=us.battle.net/d3/en/index,bad
4918,ek63.cn/js/?ref=http:%2f%2fus.battle.net%2fd3%2fen%2findex,bad
4919,ferpjr.com.br/wp-content/themes/modest/images/black/on.php,bad
4920,forexx.info/404.html?url=forexx.info/login.html,bad
4921,geomaxenergy.com/natwest/confirm/confirm-registration.html,bad
4922,idesuss-kennel.hu/wp-content/uploads/2012/05/login.jsp.htm,bad
4923,jinxiuyuanlin.com/js/?ref=us.battle.net/d3/en/index,bad
4924,jrrset.com/wp-content/languages/themes/hotmail/default.php,bad
4925,jsc-service.com.tw/components/com_media/dropbox/index2.php,bad
4926,kingsportclub.com/js/?ref=us.battle.net/d3/en/index,bad
4927,kshitij.in/scripts/1/php/16e552adc34f920841e7a1ec8b351c1f/,bad
4928,lelianarunning.es/wp-content/themes/wellsfargo/wellsfargo/,bad
4929,naylorantiques.com/fraud%20folder%20renamed%20to%20remove/,bad
4930,neotechniques.in/old/wp-admin/css/120/home/websc-login.php,bad
4931,oceanosustentable.cl/wp-includes/theme-compat/dell/kk/smd/,bad
4932,pencak-silat.fr/plugins/kid/upload/rmfr/~login/acc-verify/,bad
4933,plattlib.org/wp-content/themes/platt/images/css/2013gdocs/,bad
4934,rebeccadykstra.com/shades/original/jscrop/30horas/gripnet/,bad
4935,redecristo.com/novo/templates/atomic/images/uch/kelly.html,bad
4936,strip-all.no/administrator/amazon.co.uk/ap/signin.html,bad
4937,sz-leteng.com/images/?ref=cxgywstus.battle.net/d3/en/index,bad
4938,tbi.co.id/assets/banner/wells/wellsfargo/questions.php,bad
4939,thesmetimes.com/redirecct/yahoo-plain/yahoo-plain/dame.php,bad
4940,thesmetimes.com/redirecct/yahoo-plain/yahoo-plain/gade.php,bad
4941,thoughtforms-corp.com/accounts.google/googledocssecure.htm,bad
4942,venyayapi.com/images/gdrive/gdrive/googledrv/servicelogin/,bad
4943,wabbadabba.com/scripts/document/_preview/attached_file/en/,bad
4944,webdesignroma.com/usatobimbo/log/discovercard.com.html,bad
4945,webryzehalifax.com/wp-content/upgrade/dropboxnoni/dropbox/,bad
4946,yukiio.com/public/group/agk/zonalzone/homezone/default.php,bad
4947,x0shop.com/images/?ref=cbzpivdus.battle.net/d3/en/index,bad
4948,zywalls.co.uk/pictures/originals/service-jugt9.pbs.kjgh8kj.htm,bad
4949,adsl-60-44-192-81.adsl.iam.net.ma/misc/farbtastic/hsbc.cancel,bad
4950,alexbucatarladomiciliu.ro/wp-includes/js/crop/updateoptus.php,bad
4951,balitoproperty.co.za/wp-content/uploads/2012/trulia/index.htm,bad
4953,cipsoft.pacc.w.interia.pl/secure.tibia.com/account/index.html,bad
4954,dememoria.org/hwdvideos/cc/nt/ttt/t/pay_form_ec_cvv2.html?amp,bad
4955,designatshirts.com.au/js/natwest.com/personal.ashx/index.html,bad
4956,fordmotorrs.com/itm/regal-2250-with/221114101407/username/not,bad
4957,hernandoschools.org/media/faturamentocielo/?cadastro654644njc,bad
4958,hindutemplestjohns.ca/images/smilies/atualizacaobb/index2.php,bad
4959,huaphone.net/js/?app=com-d3&amp;ref=us.battle.net/d3/en/index,bad
4960,hydrofunkdigital.com.au/wp-content/eshop_downloads/index.html,bad
4961,inkatoursperu.com/web/components/hongleong/servicerequest.htm,bad
4962,luct.myqnapcloud.com/wordpress/nba/azai4534@uni.sydney.edu.au,bad
4963,manocri.com.sapo.pt/manocri/jogos/jogue%20habbo%20online.html,bad
4964,mywrigleyville.com/wp-content/uploads/2010/11/remax/gmail.php,bad
4965,mywrigleyville.com/wp-content/uploads/2010/11/remax/index.htm,bad
4966,mywrigleyville.com/wp-content/uploads/2010/11/remax/other.php,bad
4967,mywrigleyville.com/wp-content/uploads/2010/11/remax/yahoo.php,bad
4968,nabacdesign.com/images/line/09cba9f4af9791b7b08ff359b1e76821/,bad
4969,nabacdesign.com/images/line/10ea8d9d331ec6f92688a2443c074b44/,bad
4970,osteopatiaedor.com/wp-content/themes/twentyeleven/paypal.com/,bad
4971,paypal.com.2a037e263542f58098410815cf7df7.daonguyenchien.com/,bad
4972,runeenhotel.nl/images/stories/lenscanyons/autentica/fecha.php,bad
4973,sercurityservice.un-ccc-online.org/properties/remax/index.htm,bad
4974,services-runescape-com-m-forum-forums-ws15-16-23-63758745.tk/,bad
4975,"services.runescape.com-mss-forum.html-5.me/sl=0/forums.ws.14,15,437,63859515.html",bad
4976,shirtworks-co.com/wp-content/uploads/2012/09/paypal/login.php,bad
4977,p9.secure.hostingprod.com/%40doispremiospordiaviver.com/ssl/,bad
4978,ssl.allegro.pl.angelamilic.com/?enter_login.php?session=62541,bad
4979,supersoultour.com/wp-includes/js/tinymce/themes/advanced/css/,bad
4980,trucks-forsale.co.za/wp-content/uploads/2012/trulia/index.htm,bad
4981,us.battle.net.acc.bvttle.net/login/en/login.html?app=wam&amp;,bad
4982,us.battle.net.login.en.rrweb.asia/login/en/login.html?app=bam,bad
4983,us.battle.net.login.en.rrweb.asia/login/en/login.html?app=wam,bad
4984,virginiacaribfest.com/wp-includes/js/thickbox/remax/index.htm,bad
4985,abitmoore.com/wp-content/plugins/cached_data/1/gmauth.php,bad
4986,alfalfar.com/css/singin/fcf7ad0fdc69dd5bd83f58f1b550ff88/,bad
4987,appletrainer.hu/wp-content/themes/flowhub/functions/p.htm,bad
4988,asociacioncolombianadecienciasbiologicas.org/wpt/coollay/,bad
4989,bhbankruptcyattorney.com/~abouteci/lloyds/billing_center/,bad
4990,bjzjg.com/js/?ref=mjlpkmuus.battle.net/d3/en/index,bad
4991,bjzjg.com/js/?ref=wwqdbxeus.battle.net/d3/en/index,bad
4992,bjzjg.com/js/?ref=yxcswmius.battle.net/d3/en/index,bad
4993,buyorsellcars.info/wp-content/uploads/2012/06/service.htm,bad
4994,cadastroourocard.webege.com/cielo.premios/cadastro3.html?,bad
4995,canalizadoresbarreiro.com/wp-content/uploads/2012/add.php,bad
4996,castillatelecom.com/yahoolink7/yahoofinal/yahoo/index.htm,bad
4997,castlepinesvillageproperties.com/images/unused/index.html,bad
4998,contadoresintegrales.com/dropbox.com-dropbox-for-business,bad
4999,cprpcrepair.com/hotmail/01e2ef704184fbbcaacd4f88092fc155/,bad
5000,cprpcrepair.com/hotmail/02c74fc232dd69b93b303408320b18bb/,bad
5001,cprpcrepair.com/hotmail/2e56bae12bcdc2e777a6cc97e9a35044/,bad
5002,cprpcrepair.com/hotmail/7e5ef4edd1e0da5d61948cd07bd84cd9/,bad
5003,cprpcrepair.com/hotmail/9bcf90eed6f336256a5bb2a61bd182e9/,bad
5004,cprpcrepair.com/hotmail/9d0111a85f7ed5f53435b1a300bd2a7a/,bad
5005,cprpcrepair.com/hotmail/9f52a79ba83628d58aa753f0802cd218/,bad
5006,cprpcrepair.com/hotmail/cb0c35e5c2659410acd58d266b4ba8c6/,bad
5007,cprpcrepair.com/hotmail/cdee4bb1b88902f9469a4a796f47bc28/,bad
5008,cprpcrepair.com/hotmail/d48928c78a8e1130e645d679666e6881/,bad
5009,cprpcrepair.com/hotmail/d4a0dd5013919afb1b26cb4df82b2f5d/,bad
5010,cprpcrepair.com/hotmail/eb1346c7a2bba56e71fa07ab56ebd7b9/,bad
5011,djphleck.com/vodafonebills/important_security_update.html,bad
